Text	Coref	Values
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('sân thượng', 84, 93))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('chị', 106, 108))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('chậu hoa hồng', 119, 131))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('loại', 136, 139))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('hội nhóm', 155, 162))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('rau sân thượng', 170, 183))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('vườn rau của', 196, 207))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('người', 213, 217))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('chị', 227, 229))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('hoa', 245, 247))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('làm vườn từ năm 2018', 49, 68), ('rau', 268, 270))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('sân thượng', 84, 93))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('chị', 106, 108))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('chậu hoa hồng', 119, 131))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('loại', 136, 139))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('hội nhóm', 155, 162))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('rau sân thượng', 170, 183))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('vườn rau của', 196, 207))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('người', 213, 217))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('chị', 227, 229))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('hoa', 245, 247))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('Lúc', 71, 73), ('rau', 268, 270))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('chị', 106, 108))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('chậu hoa hồng', 119, 131))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('loại', 136, 139))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('hội nhóm', 155, 162))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('rau sân thượng', 170, 183))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('vườn rau của', 196, 207))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('người', 213, 217))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('chị', 227, 229))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('hoa', 245, 247))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('sân thượng', 84, 93), ('rau', 268, 270))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('chị', 106, 108), ('chậu hoa hồng', 119, 131))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('chị', 106, 108), ('loại', 136, 139))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('chị', 106, 108), ('hội nhóm', 155, 162))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('chị', 106, 108), ('rau sân thượng', 170, 183))	False
Chị Nguyễn Thị Lan ở thành phố Hải Dương bắt đầu làm vườn từ năm 2018. Lúc đó, trên sân thượng hơn 70 m2, chị trồng 80 chậu hoa hồng đủ loại. Khi tham gia hội nhóm trồng rau sân thượng, nhìn thấy vườn rau của mọi người mơn mởn chị quyết định bỏ hoa, chuyển sang trồng rau.	(('chị', 106, 108), ('vườn rau của', 196, 207))	False
